"HSMP_INNB","PNU","LNNO_ADRES","POTVALE_IFRA_HSMP_NM","DONG_CNT","NMHSH","USE_APRV_YMD","DRTS_CASCNT","BKAG_CASCNT","DRTS_RATE","BKAG_RATE","PCPP","OLYR_PCPP","SMLYC_PCPP"
"11200120138001","1120010700103760000","서울특별시 성동구 행당동 376","서울숲행당푸르지오",9,457,"2011-05-02",0,3,0,1,46111111.111111,55301075.076685,55427350.42735
"11200120146799","1120011300105600000","서울특별시 성동구 옥수동 560","옥수어울림",6,297,"2011-12-30",0,5,0,1,70984615.384615,64930069.93007,59615384.615385
"11200120149819","1120011000112150000","서울특별시 성동구 금호동2가 1215","금호자이1차",4,401,"2012-05-18",0,6,0,1,76257122.507123,60276741.776742,60144230.769231
"11200120152994","1120011000112170000","서울특별시 성동구 금호동2가 1217","래미안하이리버",10,847,"2012-05-18",0,7,0,1,78079365.079365,66156766.381766,64273504.273504
"11200120164027","1120011100107000000","서울특별시 성동구 금호동3가 700","금호자이2차",6,403,"2012-07-05",0,6,0,1,53375152.625153,56680021.367521,53205128.205128
"11200120164031","1120011200102350000","서울특별시 성동구 금호동4가 235","서울숲2차푸르지오",11,586,"2012-08-16",0,4,0,1,74107142.857143,73814040.513221,69549145.299145
"11200120171031","1120011300105610000","서울특별시 성동구 옥수동 561","래미안옥수리버젠",15,1511,"2012-12-28",0,12,0,1,95076923.076923,79802046.590425,73105413.105413
"11200120172941","1120010200109660018","서울특별시 성동구 하왕십리동 966-18","상리제나우스",1,70,"2013-03-08",1,0,1,0,33750000,32425000,33125000
"11200120289014","1120010100108110000","서울특별시 성동구 상왕십리동 811","텐즈힐(2단지)",13,937,"2014-06-26",0,9,0,1,67759734.093067,58528979.700855,62982905.982906
"11200120299625","1120010700103770000","서울특별시 성동구 행당동 377","서울숲더샵",3,495,"2014-09-16",0,10,0,1,68360247.830711,62678669.826842,60466589.861751
"11200120314204","1120010500108340000","서울특별시 성동구 마장동 834","삼성홈타운",1,123,"2015-03-12",0,1,0,1,44500000,37300000,
"11200120333653","1120010200110660000","서울특별시 성동구 하왕십리동 1066","텐즈힐(1단지)",18,1369,"2015-04-24",0,15,0,1,71130018.130018,62166635.763227,56405788.655789
"11200120335479","1120010200110020000","서울특별시 성동구 하왕십리동 1002","왕십리KCC스위첸",3,272,"2016-04-28",0,2,0,1,57330827.067669,50483957.32922,49111560.953666
"11200120335529","1120011000100010000","서울특별시 성동구 금호동2가 1","신금호파크자이",9,958,"2016-04-20",0,8,0,1,80284722.222222,70690499.976214,68836996.336996
"11200120338996","1120011800100970000","서울특별시 성동구 송정동 97","양지쉐르빌아파트",1,28,"2016-06-15",0,1,0,1,33611111.111111,29861111.111111,
"11200120344415","1120011300105280000","서울특별시 성동구 옥수동 528","옥수파크힐스101동~116동",16,1218,"2016-11-09",0,9,0,1,87414529.91453,80091259.197587,80223688.013543
"11200120347150","1120010200110700000","서울특별시 성동구 하왕십리동 1070","센트라스",26,2097,"2016-11-29",1,41,0.02381,0.97619,77991045.991046,70215194.81231,66995637.464387
"11200120351769","1120011400107180000","서울특별시 성동구 성수동1가 718","트리마제",4,688,"2017-05-29",1,7,0.125,0.875,146251670.157446,135593405.161534,133718138.781241
"11200120355962","1120011300105280001","서울특별시 성동구 옥수동 528-1","옥수파크힐스117동~125동",9,758,"2016-11-09",0,4,0,1,108750000,85266096.866097,84250000
"11200120356355","1120010200110710000","서울특별시 성동구 하왕십리동 1071","왕십리자이",7,713,"2017-07-28",0,9,0,1,65045643.39981,59299647.435897,52613366.5717
"11200120361159","1120010900118230000","서울특별시 성동구 금호동1가 1823","e편한세상신금호파크힐스",16,1193,"2019-05-09",0,10,0,1,80429487.179487,70886639.676113,65097222.222222
"11200120414401","1120011400106850700","서울특별시 성동구 성수동1가 685-700","아크로서울포레스트",2,280,"2020-11-12",0,1,0,1,311666666.666667,177377428.658166,178688524.590164
"11200120453808","1120011400107210000","서울특별시 성동구 성수동1가 721","서울숲아이파크리버포레",5,825,"2024-12-27",0,8,0,1,125950854.700855,,
"11215100003374","1121510400105670000","서울특별시 광진구 광장동 567","광나루현대",3,380,"1996-04-17",0,2,0,1,48942307.692308,47836538.461538,
"11215100003375","1121510400105760000","서울특별시 광진구 광장동 576","광장현대9단지",5,437,"1999-04-30",0,5,0,1,64969230.769231,59409349.90935,55934829.059829
"11215100003376","1121510400102180001","서울특별시 광진구 광장동 218-1","극동1",5,448,"1985-09-14",0,5,0,1,76457489.878543,57640082.025978,58157894.736842
"11215100003377","1121510400102180001","서울특별시 광진구 광장동 218-1","극동2",11,896,"1989-03-24",0,6,0,1,74839975.845411,63436243.571763,60000000
"11215100003379","1121510400105780000","서울특별시 광진구 광장동 578","금호베스트빌",4,242,"2001-06-18",0,4,0,1,50889423.076923,47925326.135852,47628205.128205
"11215100003381","1121510400104530001","서울특별시 광진구 광장동 453-1","삼성광장2",2,195,"1989-02-15",0,3,0,1,51851851.851852,50622608.872609,48571428.571429
"11215100003384","1121510400101450008","서울특별시 광진구 광장동 145-8","워커힐",14,576,"1978-11-13",0,5,0,1,54226560.189293,47887677.547069,49152542.372881
"11215100003387","1121510400105660000","서울특별시 광진구 광장동 566","청구",4,654,"1996-07-05",0,5,0,1,60655982.905983,53219921.104536,50967236.467236
"11215100003389","1121510400104840000","서울특별시 광진구 광장동 484","현대3",10,1056,"1990-10-20",0,10,0,1,64280471.943515,54840069.534985,54493072.145246
"11215100003390","1121510400105540007","서울특별시 광진구 광장동 554-7","현대5",6,581,"1989-04-21",0,2,0,1,71425120.772947,62848712.99393,62692307.692308
"11215100003391","1121510400105650000","서울특별시 광진구 광장동 565","현대8(801동,802동)",2,349,"1995-03-27",0,2,0,1,61730769.230769,55452488.687783,
"11215100003394","1121510400105770000","서울특별시 광진구 광장동 577","현대파크빌",13,1170,"2000-08-31",0,15,0,1,70629629.62963,63353975.165296,57894230.769231
"11215100003397","1121510300105460007","서울특별시 광진구 구의동 546-7","구의강변우성아파트",3,354,"1992-12-26",0,2,0,1,55480769.230769,46358974.358974,45769230.769231
"11215100003398","1121510300106110000","서울특별시 광진구 구의동 611","구의현대2단지",15,1606,"1996-12-06",0,9,0,1,63730769.230769,56207513.416816,55467032.967033
"11215100003399","1121510300106100000","서울특별시 광진구 구의동 610","구의현대6단지",3,421,"1994-04-29",0,2,0,1,55961538.461538,50052447.552448,
"11215100003400","1121510300105870054","서울특별시 광진구 구의동 587-54","구의현대7단지현대홈타운",3,273,"1997-12-26",0,1,0,1,45769230.769231,48807692.307692,48888888.888889
"11215100003402","1121510300101990018","서울특별시 광진구 구의동 199-18","삼성쉐르빌",1,251,"2001-11-10",1,1,0.5,0.5,32500000,39260139.86014,40384615.384615
"11215100003406","1121510300106310001","서울특별시 광진구 구의동 631-1","현대프라임",15,1592,"1997-03-28",0,14,0,1,67465724.751439,58419182.938227,54881099.268317
"11215100003414","1121510900100990000","서울특별시 광진구 군자동 99","일성파크",2,357,"1996-03-09",0,2,0,1,40833333.333333,38419028.340081,37888888.888889
"11215100003417","1121510500100570103","서울특별시 광진구 자양동 57-103","한강극동",2,158,"1991-08-08",0,1,0,1,45769230.769231,43509615.384615,44230769.230769
"11215100003420","1121510500100870001","서울특별시 광진구 자양동 87-1","한강우성",2,355,"1993-12-21",0,1,0,1,57423076.923077,50874125.874126,47980769.230769
"11215100003421","1121510500108290000","서울특별시 광진구 자양동 829","한강현대",2,204,"1993-11-20",0,1,0,1,54000000,44226666.666667,
"11215100003422","1121510500106410000","서울특별시 광진구 자양동 641","경남",2,232,"1999-06-01",0,1,0,1,51500000,46527777.777778,
"11215100003424","1121510500107840001","서울특별시 광진구 자양동 784-1","대동",4,314,"1999-03-10",0,3,0,1,50288461.538462,48422364.672365,50370370.37037
"11215100003426","1121510500106440000","서울특별시 광진구 자양동 644","로얄동아",4,322,"1999-09-16",0,2,0,1,46895604.395604,46449938.949939,
"11215100003428","1121510500105790000","서울특별시 광진구 자양동 579","우성1",6,656,"1988-09-13",0,3,0,1,58391203.703704,50624035.493827,50947222.222222
"11215100003429","1121510500105200002","서울특별시 광진구 자양동 520-2","우성2",3,405,"1989-07-22",0,1,0,1,52750000,49213125,52187500
"11215100003430","1121510500105160000","서울특별시 광진구 자양동 516","우성3",7,464,"1989-12-30",0,3,0,1,62076340.32634,56488959.410155,52692307.692308
"11215100003435","1121510500106660028","서울특별시 광진구 자양동 666-28","경남아너스빌",1,150,"1997-05-24",0,2,0,1,49444444.444444,44649572.649573,
"11215100003437","1121510500107830001","서울특별시 광진구 자양동 783-1","자양우성7",5,625,"1998-07-06",0,6,0,1,61527777.777778,55395550.527903,54699145.299145
"11215100003438","1121510500107610000","서울특별시 광진구 자양동 761","자양2현대",1,235,"1995-04-22",0,2,0,1,54895299.145299,45376984.126984,
"11215100003439","1121510500106450005","서울특별시 광진구 자양동 645-5","자양동현대",2,182,"1993-05-27",0,1,0,1,55000000,47159615.384615,
"11215100003441","1121510500107860000","서울특별시 광진구 자양동 786","자양현대6",1,178,"1999-02-03",0,2,0,1,53500000,51933760.683761,
"11215100003442","1121510500106900058","서울특별시 광진구 자양동 690-58","파라다이스리버빌",1,18,"2001-10-31",0,2,0,1,33928571.428571,30357142.857143,
"11215100003443","1121510500107620000","서울특별시 광진구 자양동 762","한라아파트",2,329,"1996-08-31",0,3,0,1,55632478.632479,48613960.11396,46581196.581197
"11215100003444","1121510500106720000","서울특별시 광진구 자양동 672","한솔리베르",1,185,"2002-01-24",0,5,0,1,45160000,46344360.902256,42800000
"11215100003445","1121510500106950000","서울특별시 광진구 자양동 695","한양",6,444,"1983-05-27",0,3,0,1,60972222.222222,49834609.727218,49554758.10739
"11215100003446","1121510500106700000","서울특별시 광진구 자양동 670","현대3",2,439,"1996-12-09",0,4,0,1,46682692.307692,46581196.581197,51538461.538462
"11215100003447","1121510500107880000","서울특별시 광진구 자양동 788","자양7차현대홈타운",4,252,"2001-05-31",0,4,0,1,56586538.461538,54196581.196581,
"11215100003448","1121510500107890000","서울특별시 광진구 자양동 789","자양8차현대홈타운",5,257,"2002-05-08",0,3,0,1,53424242.424242,54068526.170799,45075757.575758
"11215100003449","1121510500106730000","서울특별시 광진구 자양동 673","현대강변",2,208,"1991-12-10",0,2,0,1,45820000,42733333.333333,
"11215100003450","1121510500106430023","서울특별시 광진구 자양동 643-23","현대빌라트(643-23)",1,18,"1993-08-04",0,1,0,1,42500000,,
"11215100003452","1121510500107900000","서울특별시 광진구 자양동 790","자양9차현대홈타운",2,119,"2002-04-30",0,1,0,1,57200000,52262068.965517,
"11215100003454","1121510500107920000","서울특별시 광진구 자양동 792","자양10차현대홈타운",6,245,"2002-10-30",0,2,0,1,48076923.076923,51769649.740238,
"11215100003458","1121510100106810000","서울특별시 광진구 중곡동 681","성원",1,91,"1998-04-10",0,1,0,1,29611111.111111,28556915.306915,
"11215100003460","1121510100102920000","서울특별시 광진구 중곡동 292","에스케이",3,182,"1999-11-30",0,1,0,1,32307692.307692,30868233.618234,32722222.222222
"11215100003461","1121510100101910077","서울특별시 광진구 중곡동 191-77","중곡1단지",3,150,"1976-05-19",0,4,0,1,26088888.888889,25888888.888889,25333333.333333
"11215100003472","1121510700102340000","서울특별시 광진구 화양동 234","화양현대",3,253,"1999-05-20",0,4,0,1,45732905.982906,45312500,
"11215100050247","1121510100101900026","서울특별시 광진구 중곡동 190-26","중곡2단지",3,120,"1976-10-20",0,1,0,1,27352941.176471,27764705.882353,
"11215100050641","1121510300105890010","서울특별시 광진구 구의동 589-10","아크로리버",2,220,"2004-01-13",0,1,0,1,48695652.173913,41364673.913043,
"11215100050648","1121510500107930000","서울특별시 광진구 자양동 793","우방리버파크",3,214,"2003-10-14",0,1,0,1,68653846.153846,57503561.253561,
"11215100051431","1121510400105690000","서울특별시 광진구 광장동 569","현대8(803동)",1,188,"1996-12-31",0,2,0,1,72916666.666667,58638755.34188,
"11215100256889","1121510400105700000","서울특별시 광진구 광장동 570","상록타워아파트",1,200,"1997-01-13",0,3,0,1,56153846.153846,50466381.766382,
"11215100600138","1121510500107790011","서울특별시 광진구 자양동 779-11","구의현대하이엘",1,98,"2005-05-31",0,1,0,1,38095238.095238,40615079.365079,37500000
"11215100600139","1121510500108090000","서울특별시 광진구 자양동 809","자양강변I-Park",1,83,"2006-12-21",0,2,0,1,68846153.846154,63814102.564103,
"11215120020199","1121510500108100000","서울특별시 광진구 자양동 810","자양힐101동",1,64,"2005-08-12",0,2,0,1,31470588.235294,,
"11215120021029","1121510500108110000","서울특별시 광진구 자양동 811","광진하나플러스",1,43,"2005-07-29",0,1,0,1,51923076.923077,,
"11215120033877","1121510400101070000","서울특별시 광진구 광장동 107","동북아스위트힐아파트",1,13,"2006-04-12",0,1,0,1,30576923.076923,,
"11215120033879","1121510500105100005","서울특별시 광진구 자양동 510-5","이튼타워리버1차",2,146,"2006-03-27",0,4,0,1,54471153.846154,60954415.954416,
"11215120056270","1121510700100210002","서울특별시 광진구 화양동 21-2","브라운스톤",1,67,"2006-10-31",0,2,0,1,35000000,33152777.777778,
"11215120064606","1121510500102270007","서울특별시 광진구 자양동 227-7","더샵스타시티",4,1177,"2007-01-22",0,17,0,1,52424207.94042,54243762.767927,
"11215120065728","1121510500108550000","서울특별시 광진구 자양동 855","이튼타워리버3차",3,260,"2007-04-17",0,4,0,1,53601190.47619,55745258.602401,
"11215120072031","1121510500107700002","서울특별시 광진구 자양동 770-2","삼성홈타운",1,11,"2007-09-07",0,1,0,1,33125000,,
"11215120072871","1121510400102500000","서울특별시 광진구 광장동 250","신동아파밀리에",8,302,"2007-10-15",0,5,0,1,53961538.461538,51076923.076923,43076923.076923
"11215120090238","1121510900103600020","서울특별시 광진구 군자동 360-20","광진동양파라곤1단지",2,79,"2008-02-04",0,1,0,1,33846153.846154,30641025.641026,
"11215120101727","1121510900105030000","서울특별시 광진구 군자동 503","광진We’vePark",2,90,"2008-09-29",0,1,0,1,34750000,30059523.809524,
"11215120108199","1121510400105810000","서울특별시 광진구 광장동 581","광장자이",2,122,"2008-12-02",0,1,0,1,57105263.157895,48321454.678363,
