"HSMP_INNB"|"PNU"|"LNNO_ADRES"|"POTVALE_IFRA_HSMP_NM"|"DONG_CNT"|"NMHSH"|"USE_APRV_YMD"|"DRTS_CASCNT"|"BKAG_CASCNT"|"DRTS_RATE"|"BKAG_RATE"|"PCPP"|"OLYR_PCPP"|"SMLYC_PCPP"
"46820100013169"|"4682025021104490001"|"전라남도 해남군 해남읍 해리 449-1"|"신동백"|2|106|"1994-04-26"|1|0|1|0|4772727.272727|5021853.146853|5136363.636364
"46820100013171"|"4682025021103340003"|"전라남도 해남군 해남읍 해리 334-3"|"청우"|1|48|"1991-06-13"|0|1|0|1|4400000|5000000|4600000
"46820100013173"|"4682025025100980000"|"전라남도 해남군 해남읍 남외리 98"|"신명"|1|106|"1992-07-22"|1|0|1|0|2800000|4520000|
"46820100013176"|"4682025036100960000"|"전라남도 해남군 해남읍 구교리 96"|"새시대맨션"|2|142|"1994-03-14"|1|0|1|0|4576923.076923|3927350.42735|
"46820100013178"|"4682025027101480000"|"전라남도 해남군 해남읍 수성리 148"|"해성"|2|110|"1991-11-13"|0|1|0|1|2863636.363636|2406004.489338|
"46820100013179"|"4682025036100810002"|"전라남도 해남군 해남읍 구교리 81-2"|"공간"|6|480|"2000-09-08"|1|1|0.5|0.5|6583333.333333|6176245.210728|
"46820100053866"|"4682025036105670000"|"전라남도 해남군 해남읍 구교리 567"|"해남우진아트빌"|2|221|"2004-11-18"|1|0|1|0|8076923.076923|7808641.975309|7115384.615385
"46820100223812"|"4682025036109180000"|"전라남도 해남군 해남읍 구교리 918"|"구교2주공"|4|260|"1999-12-20"|0|1|0|1|6866666.666667|5858333.333333|
"46820120151609"|"4682025025105770000"|"전라남도 해남군 해남읍 남외리 577"|"본가패밀리"|1|49|"2012-03-15"|0|1|0|1|8478260.869565||
"46820120324465"|"4682025036110050000"|"전라남도 해남군 해남읍 구교리 1005"|"해남파크사이드아파트"|4|263|"2015-08-28"|0|1|0|1|11818181.818182|11326983.780109|11277777.777778
"46820120372316"|"4682025024105410000"|"전라남도 해남군 해남읍 고도리 541"|"해남한아름골드아파트"|1|60|"2018-06-21"|0|1|0|1|9230769.230769|9634615.384615|
"46820120394319"|"4682025021107050000"|"전라남도 해남군 해남읍 해리 705"|"해남코아루더베스트1단지아파트"|5|313|"2019-09-30"|0|1|0|1|11714285.714286|11914715.719064|12403846.153846
"46820120394320"|"4682025021107060000"|"전라남도 해남군 해남읍 해리 706"|"해남코아루더베스트2단지아파트"|1|67|"2019-09-30"|0|1|0|1|11500000|12153846.153846|12115384.615385
"46830100013185"|"4683025022100450000"|"전라남도 영암군 영암읍 교동리 45"|"무등파크맨션"|2|242|"1994-01-01"|1|0|1|0|5277777.777778|4386141.636142|4805555.555556
"46830100053870"|"4683025027104200000"|"전라남도 영암군 영암읍 춘양리 420"|"청송드림빌"|1|126|"2004-11-30"|0|1|0|1|5192307.692308|5180555.555556|
"46830100223890"|"4683025326101660004"|"전라남도 영암군 삼호읍 용앙리 166-4"|"삼호빌라트101"|1|139|"1999-04-01"|0|1|0|1|3500000|2666666.666667|
"46830100223892"|"4683025326102220009"|"전라남도 영암군 삼호읍 용앙리 222-9"|"종원"|4|293|"1999-01-07"|1|2|0.333333|0.666667|3585858.585859|3626169.098391|3583333.333333
"46830100223895"|"4683025326103130001"|"전라남도 영암군 삼호읍 용앙리 313-1"|"영암삼호퀸스빌1차"|2|285|"2002-07-24"|1|0|1|0|3111111.111111|2932291.666667|2740740.740741
"46830100223896"|"4683025326104050004"|"전라남도 영암군 삼호읍 용앙리 405-4"|"한양파크빌1차"|3|160|"2002-08-27"|1|0|1|0|4538461.538462|4313186.813187|4423076.923077
"46830100223897"|"4683025326116790001"|"전라남도 영암군 삼호읍 용앙리 1679-1"|"금호타운"|6|682|"1998-10-16"|1|2|0.333333|0.666667|4000000|4058970.856102|4201388.888889
"46830100223907"|"4683025329121770001"|"전라남도 영암군 삼호읍 용당리 2177-1"|"현대삼호3차아파트"|8|804|"1998-06-01"|1|2|0.333333|0.666667|3481481.481481|3426504.62963|3462962.962963
"46830100223908"|"4683025329121790001"|"전라남도 영암군 삼호읍 용당리 2179-1"|"현대삼호2차아파트"|11|1251|"1996-05-03"|0|3|0|1|3402962.962963|3217290.249433|3041666.666667
"46830120049753"|"4683025326103900001"|"전라남도 영암군 삼호읍 용앙리 390-1"|"영암삼호퀸스빌2차"|3|498|"2006-05-25"|1|5|0.166667|0.833333|3379629.62963|3429526.748971|3444444.444444
"46830120169344"|"4683025329121830000"|"전라남도 영암군 삼호읍 용당리 2183"|"희망가"|6|400|"2012-11-16"|0|2|0|1|4666666.666667|4114636.752137|4034126.984127
"46830120284825"|"4683025326117420000"|"전라남도 영암군 삼호읍 용앙리 1742"|"영암삼호렉시안"|7|365|"2014-01-22"|7|0|1|0|6626984.126984||
"46840100013207"|"4684025023101590001"|"전라남도 무안군 무안읍 성남리 159-1"|"금정"|1|19|"1991-11-08"|0|1|0|1|2500000||
"46840100013209"|"4684025023108110006"|"전라남도 무안군 무안읍 성남리 811-6"|"서라"|3|434|"1996-10-14"|1|0|1|0|5833333.333333|4731837.606838|4361111.111111
"46840100013210"|"4684025023101440008"|"전라남도 무안군 무안읍 성남리 144-8"|"승달1"|1|20|"1990-07-05"|0|1|0|1|2380952.380952||
"46840100013213"|"4684025024100840005"|"전라남도 무안군 무안읍 교촌리 84-5"|"명진"|1|19|"1989-06-14"|1|0|1|0|2285714.285714|2000000|
"46840120056088"|"4684025622115780000"|"전라남도 무안군 삼향읍 남악리 1578"|"남악리젠시빌"|4|394|"2006-09-26"|0|1|0|1|8333333.333333|8116830.065359|8129629.62963
"46840120086618"|"4684025622121000000"|"전라남도 무안군 삼향읍 남악리 2100"|"남악신도시아이파크"|8|581|"2007-10-24"|1|2|0.333333|0.666667|7602564.102564|7986111.111111|8076923.076923
"46840120086620"|"4684025622115840000"|"전라남도 무안군 삼향읍 남악리 1584"|"부영애시앙"|11|610|"2007-09-28"|1|0|1|0|7096774.193548|7457277.265745|7375422.427035
"46840120092078"|"4684025622115920000"|"전라남도 무안군 삼향읍 남악리 1592"|"신동아파밀리에"|12|750|"2008-02-01"|0|2|0|1|6653846.153846|7133741.258741|7538461.538462
"46840120108660"|"4684025622114800000"|"전라남도 무안군 삼향읍 남악리 1480"|"근화베아채"|9|862|"2008-12-24"|1|7|0.125|0.875|9038194.444444|9517025.089606|9430555.555556
"46840120122060"|"4684025622120720000"|"전라남도 무안군 삼향읍 남악리 2072"|"오룡마을휴먼시아"|9|660|"2009-08-05"|0|2|0|1|7349498.327759|7304036.711519|7374163.879599
"46840120173932"|"4684025622123100000"|"전라남도 무안군 삼향읍 남악리 2310"|"펠리시티2차"|2|83|"2013-03-18"|0|1|0|1|8285714.285714|8025641.025641|
"46840120175121"|"4684025622125320000"|"전라남도 무안군 삼향읍 남악리 2532"|"근화베아채스위트"|8|516|"2013-04-19"|1|5|0.166667|0.833333|10448717.948718|10442744.755245|10456730.769231
"46840120175122"|"4684025622126090000"|"전라남도 무안군 삼향읍 남악리 2609"|"골드디움"|6|340|"2013-04-12"|0|2|0|1|8065018.315018|7745929.99593|7619047.619048
"46840120181293"|"4684025622123140000"|"전라남도 무안군 삼향읍 남악리 2314"|"남악세영리첼"|7|395|"2013-06-28"|0|2|0|1|9615384.615385|9322649.57265|9253846.153846
"46840120183610"|"4684025622123210000"|"전라남도 무안군 삼향읍 남악리 2321"|"남악신도시모아엘가2차"|7|498|"2013-09-27"|0|5|0|1|10742657.342657|10529720.27972|10670629.370629
"46840120277428"|"4684025622121040000"|"전라남도 무안군 삼향읍 남악리 2104"|"더트리폴리앙"|2|172|"2013-11-05"|0|1|0|1|9000000|9238095.238095|
"46840120286062"|"4684025622125310000"|"전라남도 무안군 삼향읍 남악리 2531"|"근화베아체비올레"|7|397|"2014-02-21"|1|1|0.5|0.5|11081730.769231|11064974.8306|
"46840120297998"|"4684025622126010000"|"전라남도 무안군 삼향읍 남악리 2601"|"제일풍경채리버파크"|7|538|"2014-07-31"|0|7|0|1|10401098.901099|9402834.008097|9728632.478632
"46840120336579"|"4684025622121050000"|"전라남도 무안군 삼향읍 남악리 2105"|"펠리시티3차주상복합"|2|132|"2016-05-13"|0|2|0|1|10486111.111111|10272222.222222|10361111.111111
"46840120349127"|"4684025622123170000"|"전라남도 무안군 삼향읍 남악리 2317"|"남악에드가채움"|2|116|"2017-04-12"|0|2|0|1|9456521.73913|9658893.280632|
"46840120354542"|"4684025023110010000"|"전라남도 무안군 무안읍 성남리 1001"|"대선해시앙"|2|175|"2017-06-16"|1|1|0.5|0.5|8753036.437247|8626743.139901|8807186.234818
"46840120411432"|"4684025335100170000"|"전라남도 무안군 일로읍 오룡리 17"|"오룡에듀포레푸르지오(1단지)"|9|787|"2020-07-30"|0|12|0|1|13929487.179487|13478966.346154|13064102.564103
"46840120411773"|"4684025335100010000"|"전라남도 무안군 일로읍 오룡리 1"|"호반써밋남악오룡1차"|6|364|"2020-08-19"|0|2|0|1|14531250|14668269.230769|14953125
"46840120411775"|"4684025335100060000"|"전라남도 무안군 일로읍 오룡리 6"|"호반써밋남악오룡3차"|10|665|"2020-08-19"|0|7|0|1|13351648.351648|12987179.487179|12911057.692308
"46840120415116"|"4684025335101110000"|"전라남도 무안군 일로읍 오룡리 111"|"오룡에듀포레푸르지오(2단지)"|9|744|"2020-07-30"|0|6|0|1|14262820.512821|13450057.405281|12903846.153846
"46840120416697"|"4684025335100210000"|"전라남도 무안군 일로읍 오룡리 21"|"오룡지구한국아델리움"|5|310|"2021-01-20"|0|9|0|1|12961538.461538|12772390.10989|12884615.384615
"46840120420932"|"4684025622122760000"|"전라남도 무안군 삼향읍 남악리 2276"|"남악신도시중흥에스-클래스퍼스트뷰"|4|137|"2021-05-27"|0|2|0|1|16012195.121951|17387195.121951|
"46840120451493"|"4684025023110030000"|"전라남도 무안군 무안읍 성남리 1003"|"무안승원팰리체더클래스"|2|83|"2024-05-30"|1|0|1|0|12435897.435897||
"46860100013234"|"4686037023109360004"|"전라남도 함평군 해보면 용산리 936-4"|"영진"|1|40|"1993-12-03"|1|0|1|0|2777777.777778||
"46860120438352"|"4686025022111760000"|"전라남도 함평군 함평읍 기각리 1176"|"함평신도시한국아델리움더퍼스트"|3|163|"2022-08-02"|1|0|1|0|7692307.692308|12115384.615385|
"46870100013237"|"4687025023101820000"|"전라남도 영광군 영광읍 남천리 182"|"장산타워맨션"|2|174|"1993-03-24"|1|0|1|0|3461538.461538|3993388.637506|
"46870100013244"|"4687025028105530000"|"전라남도 영광군 영광읍 단주리 553"|"금호"|1|84|"1998-04-17"|0|1|0|1|3681818.181818|3854545.454545|3727272.727273
"46870100013245"|"4687025028106210004"|"전라남도 영광군 영광읍 단주리 621-4"|"영진파크맨션"|1|116|"1997-11-21"|0|1|0|1|6361111.111111|6603174.603175|6944444.444444
"46870100013246"|"4687025036100190002"|"전라남도 영광군 영광읍 녹사리 19-2"|"국제"|2|234|"1997-12-11"|0|1|0|1|4583333.333333|4850000|
"46870100013247"|"4687025036100260004"|"전라남도 영광군 영광읍 녹사리 26-4"|"영진"|1|152|"1994-10-08"|0|1|0|1|3686666.666667|4016666.666667|3933333.333333
"46870100013249"|"4687025621100550000"|"전라남도 영광군 홍농읍 상하리 55"|"해주"|2|299|"1998-01-22"|1|0|1|0|4166666.666667|3902777.777778|
"46870100223982"|"4687025036101310000"|"전라남도 영광군 영광읍 녹사리 131"|"대성스카이빌"|1|170|"2001-07-19"|0|3|0|1|6416666.666667|6898148.148148|6870370.37037
"46870100223987"|"4687025621103230001"|"전라남도 영광군 홍농읍 상하리 323-1"|"청미래"|3|100|"1992-03-19"|1|0|1|0|2466666.666667|2500000|
"46870100223993"|"4687037022105980002"|"전라남도 영광군 법성면 법성리 598-2"|"성산"|1|156|"2000-02-07"|1|0|1|0|3777777.777778|3720000|
"46870120146737"|"4687025025101550000"|"전라남도 영광군 영광읍 교촌리 155"|"숲안에105동"|1|19|"2011-12-29"|0|1|0|1|8478260.869565||
"46870120343335"|"4687025025101540001"|"전라남도 영광군 영광읍 교촌리 154-1"|"숲안애아파트107동"|1|13|"2016-12-08"|1|0|1|0|6956521.73913|6652173.913043|
"46870120350135"|"4687025024103700000"|"전라남도 영광군 영광읍 도동리 370"|"동우아스트로아파트"|1|61|"2017-05-17"|1|0|1|0|9038461.538462|9230769.230769|
"46870120384576"|"4687025028106840000"|"전라남도 영광군 영광읍 단주리 684"|"영광숲안애아파트5차"|2|86|"2019-02-27"|0|1|0|1|10576923.076923|9935897.435897|
"46870120419960"|"4687025621101530002"|"전라남도 영광군 홍농읍 상하리 153-2"|"다온누리아파트"|1|26|"2021-05-14"|2|0|1|0|7307692.307692|8230769.230769|
"46870120452471"|"4687025022103930000"|"전라남도 영광군 영광읍 백학리 393"|"힐스테이트영광"|8|493|"2024-09-03"|0|1|0|1|13826923.076923|13628205.128205|
"46880100013254"|"4688036026100210005"|"전라남도 장성군 황룡면 장산리 21-5"|"해주하이츠"|1|78|"1993-03-24"|1|0|1|0|3115384.615385|3333333.333333|
"46880100496575"|"4688025023114220000"|"전라남도 장성군 장성읍 유탕리 1422"|"부강2차아트빌"|1|132|"2004-04-14"|0|1|0|1|5138888.888889|5117236.467236|5055555.555556
"46880120359134"|"4688025023114220002"|"전라남도 장성군 장성읍 유탕리 1422-2"|"월드클래스1차(도나우타운)"|1|82|"2017-12-05"|0|2|0|1|5666666.666667|7393333.333333|
"46890100013259"|"4689025022110520000"|"전라남도 완도군 완도읍 가용리 1052"|"무등파크맨션"|2|240|"1994-10-28"|1|0|1|0|9047619.047619|8070054.945055|
"46890100013260"|"4689025022110250000"|"전라남도 완도군 완도읍 가용리 1025"|"학림(101동)"|1|77|"1990-08-07"|1|0|1|0|5208333.333333|5604166.666667|
"46890100053038"|"4689025021111570000"|"전라남도 완도군 완도읍 군내리 1157"|"동아하이빌"|1|92|"2003-07-03"|1|0|1|0|8333333.333333|8485185.185185|7611111.111111
"46890100449561"|"4689025021103630099"|"전라남도 완도군 완도읍 군내리 363-99"|"광림월드"|1|48|"2005-03-30"|2|0|1|0|6166666.666667|6388888.888889|
"46890120333989"|"4689025021114530000"|"전라남도 완도군 완도읍 군내리 1453"|"완도진아리채"|3|158|"2016-02-18"|1|0|1|0|12222222.222222|14699134.199134|14944444.444444
"46900120056975"|"4690025025101310005"|"전라남도 진도군 진도읍 남동리 131-5"|"세림아름누리"|1|88|"2006-10-31"|0|1|0|1|8153846.153846||
"46900120317535"|"4690025022110240000"|"전라남도 진도군 진도읍 쌍정리 1024"|"진도팰리체1차"|1|35|"2015-05-08"|1|0|1|0|10769230.769231|9961538.461538|
"46900120375446"|"4690025025108550000"|"전라남도 진도군 진도읍 남동리 855"|"골드클라우스아파트"|1|66|"2018-09-21"|0|1|0|1|13769230.769231|12324175.824176|
"46900120411077"|"4690025025108580000"|"전라남도 진도군 진도읍 남동리 858"|"진도미래엔스위트"|3|99|"2020-07-17"|0|1|0|1|11954545.454545|11871794.871795|
"46910120427945"|"4691025025103540000"|"전라남도 신안군 지도읍 읍내리 354"|"에이원파크"|1|20|"2021-08-04"|1|0|1|0|7653846.153846|7546153.846154|7115384.615385
"47111100014301"|"4711110300100170000"|"경상북도 포항남구 해도동 17"|"동아타운"|2|92|"1985-11-30"|1|0|1|0|3571428.571429|2380952.380952|
"47111100014317"|"4711110400104550001"|"경상북도 포항남구 송도동 455-1"|"동아비취맨션"|1|60|"1984-11-28"|0|1|0|1|3052631.578947|3035087.719298|
"47111100014324"|"4711110400104010041"|"경상북도 포항남구 송도동 401-41"|"송북주택"|1|30|"1986-12-20"|1|0|1|0|3750000||
"47111100014459"|"4711110500111740002"|"경상북도 포항남구 청림동 1174-2"|"진달래2"|2|102|"1994-10-14"|0|1|0|1|2472222.222222|1888888.888889|
"47111100014465"|"4711111600104690013"|"경상북도 포항남구 대잠동 469-13"|"이동대우"|4|400|"1999-12-28"|0|2|0|1|6365384.615385|7480919.732441|7250000
"47111100014467"|"4711111600104690014"|"경상북도 포항남구 대잠동 469-14"|"이동현대홈타운"|14|1306|"2000-05-04"|0|3|0|1|8847866.873318|8616360.315777|8759754.738016
"47111100014469"|"4711111600107800149"|"경상북도 포항남구 대잠동 780-149"|"행복"|5|159|"1990-01-12"|0|1|0|1|17391304.347826|16905797.101449|16000000
"47111100014472"|"4711111500105430001"|"경상북도 포항남구 지곡동 543-1"|"삼성그린빌라"|32|748|"1999-06-18"|0|1|0|1|16730769.230769|16739510.48951|19730769.230769
"47111100014473"|"4711111500104500001"|"경상북도 포항남구 지곡동 450-1"|"LG그린빌라"|30|798|"2001-11-05"|0|2|0|1|19269230.769231|17492521.367521|14423076.923077
"47111100014476"|"4711111500104720000"|"경상북도 포항남구 지곡동 472"|"효자그린1차(고층,저층)"|23|1288|"1995-04-10"|1|2|0.333333|0.666667|13917378.917379|14296263.062965|13021739.130435
"47111100014477"|"4711111500109540000"|"경상북도 포항남구 지곡동 954"|"효자그린2차(저층)"|9|234|"1996-05-20"|0|2|0|1|15230769.230769|16747863.247863|
"47111100014478"|"4711111400102530006"|"경상북도 포항남구 효자동 253-6"|"승리"|5|392|"1992-08-07"|0|2|0|1|14848290.598291|14582051.282051|
"47111100015095"|"4711125021108230000"|"경상북도 포항남구 구룡포읍 구룡포리 823"|"별장맨션"|1|45|"1990-03-28"|2|0|1|0|2250000||
"47111100015156"|"4711125321100570007"|"경상북도 포항남구 연일읍 생지리 57-7"|"명성강변1"|2|168|"1990-04-14"|0|1|0|1|3833333.333333|3438983.855651|3076923.076923
"47111100015161"|"4711125321103330003"|"경상북도 포항남구 연일읍 생지리 333-3"|"연일삼도한솔타운1"|3|405|"1996-03-30"|1|1|0.5|0.5|4305555.555556|5206349.206349|4333333.333333
"47111100015163"|"4711125321103990000"|"경상북도 포항남구 연일읍 생지리 399"|"형산강변타운"|5|732|"1995-06-07"|2|5|0.285714|0.714286|4992063.492063|5203509.453509|5181623.931624
"47111100015165"|"4711125322101850002"|"경상북도 포항남구 연일읍 괴정리 185-2"|"미광"|1|50|"1990-12-27"|0|1|0|1|2480000|1229166.666667|
"47111100015170"|"4711125323101410001"|"경상북도 포항남구 연일읍 동문리 141-1"|"연일삼도한솔타운3"|3|359|"1998-11-23"|0|3|0|1|4078347.578348|4867850.098619|
"47111100015172"|"4711125323101400001"|"경상북도 포항남구 연일읍 동문리 140-1"|"세종"|2|70|"1990-10-16"|1|0|1|0|1666666.666667|2311956.521739|
"47111100015180"|"4711125325105810001"|"경상북도 포항남구 연일읍 유강리 581-1"|"대림한숲타운1차"|15|960|"1999-03-27"|0|1|0|1|6040000|6448893.732473|6289976.689977
"47111100015181"|"4711125325105810000"|"경상북도 포항남구 연일읍 유강리 581"|"대림한숲타운2차"|4|265|"1999-02-24"|0|1|0|1|6590909.090909|7521433.850702|7954545.454545
"47111100015183"|"4711125325105810004"|"경상북도 포항남구 연일읍 유강리 581-4"|"산호늘푸른"|1|120|"2001-06-25"|0|2|0|1|6442307.692308|6681897.050318|6315789.473684
"47111100015185"|"4711125325105940000"|"경상북도 포항남구 연일읍 유강리 594"|"유강청구"|3|394|"2000-07-13"|0|1|0|1|6653846.153846|7980317.975002|7391304.347826
"47111100015188"|"4711131027110710000"|"경상북도 포항남구 대송면 제내리 1071"|"개나리"|2|59|"1987-08-24"|1|0|1|0|1818181.818182|1454545.454545|
"47111100015190"|"4711125630103180004"|"경상북도 포항남구 오천읍 용덕리 318-4"|"동백"|1|50|"1989-12-08"|0|1|0|1|2400000||
"47111100015196"|"4711125630103470001"|"경상북도 포항남구 오천읍 용덕리 347-1"|"영남타운"|4|180|"1989-07-04"|0|1|0|1|2550000|2196005.373303|
"47111100015197"|"4711125630103980000"|"경상북도 포항남구 오천읍 용덕리 398"|"영진빌라"|2|55|"1989-11-02"|0|1|0|1|2315789.473684|2101364.522417|
"47111100015198"|"4711125630101260000"|"경상북도 포항남구 오천읍 용덕리 126"|"오천제일맨션4"|3|169|"1991-05-02"|1|0|1|0|2138888.888889|1731293.706294|
"47111100015204"|"4711125630104550000"|"경상북도 포항남구 오천읍 용덕리 455"|"오천주은리버타운"|1|219|"2001-01-29"|0|1|0|1|4111111.111111|4625897.435897|
"47111100015207"|"4711125622111880242"|"경상북도 포항남구 오천읍 문덕리 1188-242"|"천마타운"|4|541|"1996-07-31"|2|2|0.5|0.5|3736111.111111|4222222.222222|3861111.111111
"47111100015209"|"4711125629108480001"|"경상북도 포항남구 오천읍 세계리 848-1"|"경림신세계"|4|150|"1990-11-28"|0|1|0|1|2479166.666667|2712797.619048|2854166.666667
"47111100015210"|"4711125629106800005"|"경상북도 포항남구 오천읍 세계리 680-5"|"동해새로미"|2|178|"1992-02-26"|0|1|0|1|1805555.555556|1453869.047619|
"47111100015216"|"4711125631100700002"|"경상북도 포항남구 오천읍 구정리 70-2"|"오천제일맨션103,105동"|2|174|"1990-06-08"|1|0|1|0|2681818.181818|2080031.080031|
"47111100015218"|"4711125631104630000"|"경상북도 포항남구 오천읍 구정리 463"|"우방신세계타운2차"|6|479|"1996-05-22"|0|1|0|1|5277777.777778|4269107.062528|4143589.74359
"47111100015220"|"4711125631103760000"|"경상북도 포항남구 오천읍 구정리 376"|"진영"|4|96|"1987-06-19"|1|0|1|0|2857142.857143|2357142.857143|
"47111100015221"|"4711125631103220000"|"경상북도 포항남구 오천읍 구정리 322"|"황금맨션1차"|2|97|"1989-03-02"|1|0|1|0|2437500|2578125|
"47111100015230"|"4711132021106020023"|"경상북도 포항남구 동해면 도구리 602-23"|"협성비취타운1차"|2|56|"1988-06-15"|0|1|0|1|2416666.666667|1979166.666667|
"47111100015241"|"4711132022104210007"|"경상북도 포항남구 동해면 약전리 421-7"|"영남대자연맨션2차"|4|204|"1990-09-24"|0|1|0|1|1842105.263158|2273650.472335|3218750
"47111100015242"|"4711132022103970001"|"경상북도 포항남구 동해면 약전리 397-1"|"영남동해타운"|4|251|"1992-05-29"|0|1|0|1|2375000|2020000|2345833.333333
"47111100015243"|"4711132022103660000"|"경상북도 포항남구 동해면 약전리 366"|"일동"|5|210|"1990-01-08"|1|0|1|0|1527777.777778|2273645.546373|2954545.454545
"47111100015246"|"4711132025100180011"|"경상북도 포항남구 동해면 석리 18-11"|"삼양전원타운"|6|250|"1995-05-12"|0|2|0|1|1930555.555556|1837500|1750000
"47111100015247"|"4711132025100190002"|"경상북도 포항남구 동해면 석리 19-2"|"신형석리"|4|95|"1991-09-06"|1|1|0.5|0.5|1718750|1561011.904762|
"47111100015249"|"4711132025100180007"|"경상북도 포항남구 동해면 석리 18-7"|"신형석리3"|5|200|"1993-08-12"|0|1|0|1|2000000|1622275.641026|1637500
"47111100050465"|"4711111500109460000"|"경상북도 포항남구 지곡동 946"|"효자그린2차(현대,삼성그린APT)"|30|2130|"1998-03-19"|0|12|0|1|13198717.948718|13338414.634146|13384615.384615
"47111100051774"|"4711111700106640005"|"경상북도 포항남구 이동 664-5"|"이동그린빌명품"|5|632|"2003-06-12"|0|1|0|1|9500000|10232537.577365|9846153.846154
"47111100052125"|"4711125622102670001"|"경상북도 포항남구 오천읍 문덕리 267-1"|"성우천마타운2"|3|257|"1998-07-10"|1|0|1|0|2361111.111111|2885175.282234|2444444.444444
"47111100224040"|"4711111600109700000"|"경상북도 포항남구 대잠동 970"|"대잠아델리아"|3|334|"2004-11-12"|2|0|1|0|7403846.153846|9429754.929755|9615384.615385
"47111100224043"|"4711125028101220000"|"경상북도 포항남구 구룡포읍 병포리 122"|"해뜨는마을"|1|477|"2000-08-23"|2|1|0.666667|0.333333|2851851.851852|4018218.954248|3666666.666667
"47111100224049"|"4711125321103760001"|"경상북도 포항남구 연일읍 생지리 376-1"|"미래마을"|2|144|"2001-03-27"|1|0|1|0|4187500|4410130.718954|
"47111100224052"|"4711125322100150000"|"경상북도 포항남구 연일읍 괴정리 15"|"연일우성한빛타운"|2|119|"2001-07-19"|0|1|0|1|4600000|4694444.444444|
"47111100224068"|"4711125331102280003"|"경상북도 포항남구 연일읍 택전리 228-3"|"서경청솔2차"|1|40|"2001-05-09"|0|1|0|1|2187500|2721813.72549|
"47111100224069"|"4711125331106120002"|"경상북도 포항남구 연일읍 택전리 612-2"|"은성1차"|1|34|"2001-05-23"|1|0|1|0|2277777.777778|1888888.888889|2333333.333333
"47111100224070"|"4711125622101760002"|"경상북도 포항남구 오천읍 문덕리 176-2"|"준양참마을"|5|562|"2001-12-18"|0|1|0|1|4500000|5507971.729126|6666666.666667
"47111100224079"|"4711125622103350001"|"경상북도 포항남구 오천읍 문덕리 335-1"|"프리미엄5차"|4|60|"2000-07-03"|0|1|0|1|3442307.692308|3394230.769231|
"47111100224091"|"4711125630103710001"|"경상북도 포항남구 오천읍 용덕리 371-1"|"대우파크빌"|1|90|"2001-10-05"|0|1|0|1|4000000|3643518.518519|3611111.111111
"47111100224101"|"4711132021106910000"|"경상북도 포항남구 동해면 도구리 691"|"대우세원빌"|2|120|"2002-10-30"|0|1|0|1|4058823.529412|3490196.078431|3735294.117647
"47111100256881"|"4711111600109900000"|"경상북도 포항남구 대잠동 990"|"대잠그린파크명품"|5|548|"2005-03-18"|0|1|0|1|9423076.923077|9386788.521076|9528593.117409
"47111112206525"|"4711111500102300008"|"경상북도 포항남구 지곡동 230-8"|"승리빌라(6~11)"|6|180|"1979-05-01"|0|1|0|1|13062500|13143750|13625000
"47111120000251"|"4711111700106640001"|"경상북도 포항남구 이동 664-1"|"이동경성골드"|2|227|"2005-06-29"|0|2|0|1|7600000|8207912.087912|8307692.307692
"47111120048681"|"4711125321100830000"|"경상북도 포항남구 연일읍 생지리 83"|"대우네오빌3차"|2|199|"2006-09-27"|0|1|0|1|6444444.444444|7474194.60881|5000000
"47111120054341"|"4711111600109710000"|"경상북도 포항남구 대잠동 971"|"대잠트리니엔"|4|237|"2006-07-11"|0|1|0|1|10000000|10721153.846154|
"47111120061968"|"4711110400102540070"|"경상북도 포항남구 송도동 254-70"|"태왕아너스오션"|5|465|"2006-12-27"|0|1|0|1|10192307.692308|8668225.163746|
"47111120070855"|"4711125621108930015"|"경상북도 포항남구 오천읍 원리 893-15"|"부영사랑으로1차"|10|616|"2007-03-30"|0|3|0|1|7101139.60114|6737346.71126|6605769.230769
"47111120080429"|"4711111400105660000"|"경상북도 포항남구 효자동 566"|"효자웰빙타운에스케이뷰1차"|13|1181|"2007-10-12"|0|5|0|1|10852646.002646|12707463.883245|14813228.438228
"47111120080431"|"4711125325105930002"|"경상북도 포항남구 연일읍 유강리 593-2"|"유강코아루1단지"|4|303|"2007-10-30"|0|3|0|1|9641025.641026|10653846.153846|10769230.769231
"47111120080432"|"4711125325105930005"|"경상북도 포항남구 연일읍 유강리 593-5"|"유강코아루2단지"|5|435|"2007-10-30"|0|1|0|1|10384615.384615|10645687.645688|10903846.153846
"47111120095278"|"4711110100106400003"|"경상북도 포항남구 상도동 640-3"|"누리안2차"|1|18|"2008-03-14"|0|1|0|1|6038461.538462||
"47111120097588"|"4711110300100140002"|"경상북도 포항남구 해도동 14-2"|"청명에버힐"|1|37|"2008-06-10"|0|2|0|1|5416666.666667|5416666.666667|5416666.666667
"47111120102364"|"4711125622102660008"|"경상북도 포항남구 오천읍 문덕리 266-8"|"필앤유"|1|19|"2008-09-14"|1|0|1|0|4730769.230769||
"47111120123642"|"4711125622103630001"|"경상북도 포항남구 오천읍 문덕리 363-1"|"삼성아트풀"|3|80|"2009-10-14"|0|1|0|1|5000000|4909722.222222|5000000
"47111120125597"|"4711111400106090000"|"경상북도 포항남구 효자동 609"|"효자웰빙타운에스케이뷰3차"|4|561|"2009-12-30"|0|1|0|1|14000000|15149865.27971|15480056.980057
